SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
528;3;0,06818182;0;1;0;4;
529;5;0,09615385;3;0;0;13;
530;0;0,0;0;0;0;4;
531;0;0,0;0;0;0;0;
532;11;0,16176471;5;0;0;35;
533;23;0,31506848;21;0;0;25;
534;3;0,055555556;2;0;0;14;
535;3;0,055555556;0;1;0;22;
536;0;0,0;0;0;0;5;
537;11;0,18032786;11;0;0;12;
538;0;0,0;0;0;0;0;
539;0;0,0;0;0;0;0;
540;0;0,0;0;0;0;0;
541;0;0,0;0;0;0;18;
542;0;0,0;0;0;0;13;
543;0;0,0;0;0;0;19;
544;0;0,0;0;0;0;13;
545;0;0,0;0;0;0;17;
546;0;0,0;0;0;0;3;
547;0;0,0;0;0;0;0;
548;1;0,016949153;0;0;1;25;
549;6;0,14285715;1;0;0;17;
550;0;0,0;0;0;0;0;
551;1;0,04;0;1;0;0;
552;2;0,060606062;0;1;0;4;
553;1;0,018518519;0;1;0;16;
554;7;0,104477614;7;0;0;19;
555;8;0,12698413;4;0;0;27;
556;0;0,0;0;0;0;2;
557;0;0,0;0;0;0;0;
558;2;0,039215688;0;0;2;24;
559;0;0,0;0;0;0;6;
560;3;0,10344828;3;0;0;3;
561;0;0,0;0;0;0;0;
562;0;0,0;0;0;0;3;
563;0;0,0;0;0;0;13;
564;4;0,121212125;4;0;0;0;
565;10;0,20833333;6;0;0;5;
566;4;0,074074075;0;1;0;30;
567;0;0,0;0;0;0;19;
568;8;0,13793103;0;3;0;27;
569;2;0,05263158;0;0;2;14;
570;0;0,0;0;0;0;0;
571;1;0,01923077;0;0;1;6;
572;1;0,045454547;0;0;1;0;
573;1;0,03125;0;1;0;0;
574;7;0,1627907;5;0;0;20;
575;0;0,0;0;0;0;0;
576;0;0,0;0;0;0;0;
577;0;0,0;0;0;0;1;
578;2;0,04347826;0;1;0;4;
579;3;0,075;0;3;0;5;
580;1;0,020833334;0;0;1;4;
581;1;0,06666667;0;0;1;0;
582;0;0,0;0;0;0;19;
583;0;0,0;0;0;0;0;
584;1;0,032258064;0;0;1;10;
585;0;0,0;0;0;0;0;
586;14;0,22950819;9;0;0;20;
587;0;0,0;0;0;0;5;
588;7;0,12727273;6;0;0;10;
589;0;0,0;0;0;0;0;
590;1;0,027027028;0;0;1;3;
591;0;0,0;0;0;0;8;
592;5;0,1388889;1;0;0;0;
593;0;0,0;0;0;0;0;
594;1;0,017857144;0;0;1;16;
595;0;0,0;0;0;0;0;
596;3;0,09677419;0;1;0;4;
597;0;0,0;0;0;0;0;
598;0;0,0;0;0;0;0;
599;0;0,0;0;0;0;0;
600;3;0,083333336;0;1;0;7;
601;37;0,4512195;37;0;0;13;
602;0;0,0;0;0;0;2;
603;1;0,030303031;0;0;1;4;
604;2;0,054054055;0;0;2;5;
605;0;0,0;0;0;0;0;
606;7;0,20588236;4;0;0;1;
607;0;0,0;0;0;0;15;
608;0;0,0;0;0;0;0;
609;1;0,027777778;0;1;0;0;
610;3;0,05357143;0;0;3;7;
611;0;0,0;0;0;0;0;
612;2;0,045454547;0;0;2;0;
613;0;0,0;0;0;0;0;
614;0;0,0;0;0;0;1;
615;1;0,016949153;0;0;1;18;
616;0;0,0;0;0;0;3;
617;0;0,0;0;0;0;3;
618;2;0,11111111;0;0;2;0;
619;1;0,04761905;0;0;1;0;
620;7;0,15555556;6;0;0;10;
621;2;0,04347826;2;0;0;8;
622;0;0,0;0;0;0;0;
623;1;0,035714287;0;0;1;0;
624;0;0,0;0;0;0;0;
625;3;0,055555556;0;1;0;22;
626;0;0,0;0;0;0;2;
627;3;0,06818182;0;2;0;11;
628;1;0,018181818;0;0;1;20;
629;1;0,025641026;0;0;1;8;
630;2;0,046511628;0;0;2;0;
631;6;0,14634146;5;0;0;0;
632;4;0,10810811;3;0;0;0;
633;2;0,05;0;0;2;14;
634;13;0,22033899;9;0;0;21;
635;11;0,16176471;8;0;0;24;
636;0;0,0;0;0;0;8;
637;0;0,0;0;0;0;14;
638;0;0,0;0;0;0;0;
639;6;0,15;2;0;0;16;
640;0;0,0;0;0;0;0;
641;0;0,0;0;0;0;2;
642;0;0,0;0;0;0;15;
643;3;0,07317073;3;0;0;2;
644;1;0,027027028;0;0;1;14;
645;3;0,056603774;0;1;0;21;
646;8;0,121212125;6;0;0;13;
647;0;0,0;0;0;0;11;
648;1;0,02173913;0;0;1;4;
649;2;0,22222222;2;0;0;0;
650;0;0,0;0;0;0;23;
651;0;0,0;0;0;0;0;
652;0;0,0;0;0;0;20;
653;3;0,10714286;3;0;0;4;
654;0;0,0;0;0;0;8;
655;0;0,0;0;0;0;0;
656;1;0,024390243;0;0;1;16;
657;0;0,0;0;0;0;3;
658;0;0,0;0;0;0;0;
659;0;0,0;0;0;0;12;
660;3;0,06382979;3;0;0;5;
661;4;0,14285715;4;0;0;0;
662;11;0,21153846;1;0;0;10;
663;3;0,075;0;0;3;8;
664;0;0,0;0;0;0;0;
665;0;0,0;0;0;0;10;
666;9;0,18;9;0;0;2;
667;0;0,0;0;0;0;27;
668;0;0,0;0;0;0;5;
669;0;0,0;0;0;0;20;
670;1;0,024390243;0;1;0;0;
671;0;0,0;0;0;0;0;
672;8;0,16;8;0;0;4;
673;1;0,022222223;0;0;1;4;
674;4;0,17391305;4;0;0;0;
675;4;0,0754717;0;1;0;14;
676;3;0,069767445;0;2;0;7;
677;0;0,0;0;0;0;0;
678;0;0,0;0;0;0;2;
679;0;0,0;0;0;0;1;
680;0;0,0;0;0;0;0;
681;3;0,05263158;3;0;0;16;
682;31;0,35632184;27;0;0;18;
683;7;0,21875;7;0;0;1;
684;0;0,0;0;0;0;0;
685;0;0,0;0;0;0;10;
686;0;0,0;0;0;0;0;
687;0;0,0;0;0;0;0;
688;2;0,035714287;0;1;0;15;
689;0;0,0;0;0;0;0;
690;0;0,0;0;0;0;0;
691;0;0,0;0;0;0;0;
692;0;0,0;0;0;0;0;
693;0;0,0;0;0;0;0;
694;3;0,125;3;0;0;0;
695;0;0,0;0;0;0;0;
696;10;0,23809524;8;0;0;19;
697;3;0,071428575;3;0;0;0;
698;2;0,33333334;2;0;0;0;
699;5;0,11627907;5;0;0;5;
700;0;0,0;0;0;0;0;
701;17;0,30357143;16;0;0;5;
702;0;0,0;0;0;0;0;
703;15;0,23076923;13;0;0;26;
704;4;0,08888889;2;0;0;7;
705;6;0,15384616;2;0;0;5;
706;1;0,024390243;0;0;1;15;
707;6;0,19354838;0;0;6;0;
708;0;0,0;0;0;0;15;
709;5;0,084745765;3;0;0;29;
710;3;0,071428575;0;1;0;6;
711;0;0,0;0;0;0;0;
712;0;0,0;0;0;0;4;
713;2;0,33333334;2;0;0;0;
714;1;0,018181818;0;0;1;11;
715;2;0,05882353;0;0;2;0;
716;10;0,14705883;6;0;0;32;
717;0;0,0;0;0;0;0;
