SUBMOSTRA;DL;DE;F/MAX;F/DEP;F/ID;M/MAX
180;0;0,0;0;0;0;22;
181;0;0,0;0;0;0;0;
182;0;0,0;0;0;0;0;
183;0;0,0;0;0;0;0;
184;0;0,0;0;0;0;3;
185;0;0,0;0;0;0;0;
186;0;0,0;0;0;0;0;
187;1;0,028571429;0;0;1;6;
188;0;0,0;0;0;0;0;
189;0;0,0;0;0;0;3;
190;2;0,0625;2;0;0;0;
191;0;0,0;0;0;0;0;
192;0;0,0;0;0;0;0;
193;2;0,2857143;0;1;0;0;
194;2;0,08;0;0;2;8;
195;0;0,0;0;0;0;0;
196;0;0,0;0;0;0;0;
197;1;0,04;0;1;0;8;
198;0;0,0;0;0;0;0;
199;0;0,0;0;0;0;15;
200;1;0,023809524;0;0;1;10;
201;0;0,0;0;0;0;15;
202;0;0,0;0;0;0;3;
203;2;0,036363635;0;1;0;22;
204;0;0,0;0;0;0;4;
205;0;0,0;0;0;0;0;
206;3;0,046875;3;0;0;35;
207;0;0,0;0;0;0;34;
208;0;0,0;0;0;0;12;
209;0;0,0;0;0;0;13;
210;0;0,0;0;0;0;29;
211;0;0,0;0;0;0;7;
212;0;0,0;0;0;0;4;
213;0;0,0;0;0;0;9;
214;0;0,0;0;0;0;12;
215;16;0,23529412;15;0;0;19;
216;0;0,0;0;0;0;0;
217;0;0,0;0;0;0;0;
218;0;0,0;0;0;0;0;
219;0;0,0;0;0;0;37;
220;31;0,5;31;0;0;0;
221;0;0,0;0;0;0;9;
222;0;0,0;0;0;0;0;
223;2;0,037037037;0;1;0;34;
224;8;0,114285715;8;0;0;29;
225;0;0,0;0;0;0;4;
226;4;0,06666667;2;0;0;11;
227;8;0,1632653;5;0;0;11;
228;0;0,0;0;0;0;13;
229;1;0,016393442;0;0;1;25;
230;0;0,0;0;0;0;2;
231;2;0,03125;0;1;0;27;
232;0;0,0;0;0;0;0;
233;1;0,023255814;0;1;0;12;
234;2;0,030303031;0;1;0;28;
235;0;0,0;0;0;0;0;
236;0;0,0;0;0;0;0;
237;0;0,0;0;0;0;13;
238;0;0,0;0;0;0;5;
239;14;0,3255814;7;0;0;6;
240;0;0,0;0;0;0;0;
241;0;0,0;0;0;0;2;
242;0;0,0;0;0;0;0;
243;0;0,0;0;0;0;11;
244;1;0,04;0;0;1;10;
245;0;0,0;0;0;0;0;
246;0;0,0;0;0;0;7;
247;0;0,0;0;0;0;37;
248;1;0,03846154;0;0;1;2;
249;1;0,06666667;0;0;1;0;
250;0;0,0;0;0;0;1;
251;0;0,0;0;0;0;0;
252;0;0,0;0;0;0;0;
253;0;0,0;0;0;0;0;
254;4;1,0;2;0;0;0;
255;0;0,0;0;0;0;0;
256;0;0,0;0;0;0;0;
257;0;0,0;0;0;0;31;
258;0;0,0;0;0;0;4;
259;0;0,0;0;0;0;0;
260;0;0,0;0;0;0;0;
261;0;0,0;0;0;0;0;
262;0;0,0;0;0;0;11;
263;0;0,0;0;0;0;2;
264;0;0,0;0;0;0;3;
265;2;0,039215688;0;1;0;29;
266;0;0,0;0;0;0;5;
267;0;0,0;0;0;0;0;
268;0;0,0;0;0;0;0;
269;0;0,0;0;0;0;5;
270;0;0,0;0;0;0;0;
271;0;0,0;0;0;0;4;
272;0;0,0;0;0;0;26;
273;0;0,0;0;0;0;2;
274;0;0,0;0;0;0;3;
275;0;0,0;0;0;0;0;
276;0;0,0;0;0;0;25;
277;0;0,0;0;0;0;1;
278;0;0,0;0;0;0;26;
279;0;0,0;0;0;0;0;
280;0;0,0;0;0;0;0;
281;0;0,0;0;0;0;7;
282;0;0,0;0;0;0;0;
283;0;0,0;0;0;0;0;
284;0;0,0;0;0;0;0;
285;0;0,0;0;0;0;0;
286;0;0,0;0;0;0;0;
287;0;0,0;0;0;0;28;
288;3;0,09375;3;0;0;0;
289;0;0,0;0;0;0;1;
